Time	Channel A
(s)	(V)

9.31284561	-1.76779400
9.31309562	-1.75314400
9.31334564	-1.77267700
9.31359565	-1.78244400
9.31384567	-1.76291000
9.31409569	-1.77267700
9.31434570	-1.75314400
9.31459572	-1.76779400
9.31484573	-1.76779400
9.31509575	-1.76779400
9.31534577	-1.76779400
9.31559578	-1.77756100
9.31584580	-1.77756100
9.31609581	-1.76291000
9.31634583	-1.77756100
9.31659585	-1.76291000
9.31684586	-1.76779400
9.31709588	-1.76291000
9.31734589	-1.76291000
9.31759591	-1.75314400
9.31784593	-1.76291000
9.31809594	-1.76779400
9.31834596	-1.75802700
9.31859597	-1.75802700
9.31884599	-1.77756100
9.31909601	-1.76291000
9.31934602	-1.78732800
9.31959604	-1.76779400
9.31984605	-1.76291000
9.32009607	-1.77267700
9.32034609	-1.75802700
9.32059610	-1.76291000
9.32084612	-1.76779400
9.32109613	-1.76291000
9.32134615	-1.76291000
9.32159617	-1.77267700
9.32184618	-1.77267700
9.32209620	-1.77267700
9.32234621	-1.76291000
9.32259623	-1.77267700
9.32284625	-1.76291000
9.32309626	-1.78244400
9.32334628	-1.76779400
9.32359629	-1.76779400
9.32384631	-1.76779400
9.32409633	-1.77267700
9.32434634	-1.76291000
9.32459636	-1.75802700
9.32484637	-1.76779400
9.32509639	-1.77267700
9.32534641	-1.74337700
9.32559642	-1.78244400
9.32584644	-1.77756100
9.32609645	-1.75314400
9.32634647	-1.76291000
9.32659649	-1.77267700
9.32684650	-1.76291000
9.32709652	-1.78244400
9.32734653	-1.77267700
9.32759655	-1.77756100
9.32784657	-1.77267700
9.32809658	-1.78732800
9.32834660	-1.77756100
9.32859661	-1.77267700
9.32884663	-1.77267700
9.32909665	-1.75802700
9.32934666	-1.75802700
9.32959668	-1.77756100
9.32984669	-1.77267700
9.33009671	-1.76779400
9.33034673	-1.78244400
9.33059674	-1.75314400
9.33084676	-1.78732800
9.33109677	-1.76779400
9.33134679	-1.77756100
9.33159681	-1.78244400
9.33184682	-1.74826000
9.33209684	-1.75802700
9.33234685	-1.75314400
9.33259687	-1.76779400
9.33284689	-1.77756100
9.33309690	-1.78732800
9.33334692	-1.77756100
9.33359693	-1.75802700
9.33384695	-1.76291000
9.33409697	-1.77267700
9.33434698	-1.75802700
9.33459700	-1.76779400
9.33484701	-1.77756100
9.33509703	-1.75314400
9.33534705	-1.77267700
9.33559706	-1.75802700
9.33584708	-1.77756100
9.33609709	-1.77267700
9.33634711	-1.77267700
9.33659713	-1.77267700
9.33684714	-1.76291000
9.33709716	-1.79221100
9.33734717	-1.77756100
9.33759719	-1.75314400
9.33784721	-1.75314400
9.33809722	-1.76779400
9.33834724	-1.77267700
9.33859725	-1.77756100
9.33884727	-1.76779400
9.33909729	-1.76779400
9.33934730	-1.78244400
9.33959732	-1.77267700
9.33984733	-1.77756100
9.34009735	-1.78244400
9.34034737	-1.77267700
9.34059738	-1.76291000
9.34084740	-1.77756100
9.34109741	-1.76291000
9.34134743	-1.75802700
9.34159745	-1.76291000
9.34184746	-1.78732800
9.34209748	-1.77267700
9.34234749	-1.77267700
9.34259751	-1.78244400
9.34284753	-1.76291000
9.34309754	-1.76779400
9.34334756	-1.75802700
9.34359757	-1.76291000
9.34384759	-1.76779400
9.34409761	-1.77756100
9.34434762	-1.76779400
9.34459764	-1.76291000
9.34484765	-1.77756100
9.34509767	-1.76291000
9.34534769	-1.76291000
9.34559770	-1.74337700
9.34584772	-1.76779400
9.34609773	-1.75802700
9.34634775	-1.78732800
9.34659777	-1.76291000
9.34684778	-1.76779400
9.34709780	-1.77756100
9.34734781	-1.77756100
9.34759783	-1.74826000
9.34784785	-1.77756100
9.34809786	-1.77267700
9.34834788	-1.76291000
9.34859789	-1.75802700
9.34884791	-1.75314400
9.34909793	-1.77756100
9.34934794	-1.75314400
9.34959796	-1.76779400
9.34984797	-1.74337700
9.35009799	-1.75802700
9.35034801	-1.76291000
9.35059802	-1.75802700
9.35084804	-1.76779400
9.35109805	-1.75314400
9.35134807	-1.75314400
9.35159809	-1.75314400
9.35184810	-1.75802700
9.35209812	-1.76779400
9.35234813	-1.76291000
9.35259815	-1.77267700
9.35284817	-1.78732800
9.35309818	-1.77267700
9.35334820	-1.77267700
9.35359821	-1.77267700
9.35384823	-1.77267700
9.35409825	-1.77267700
9.35434826	-1.76779400
9.35459828	-1.75314400
9.35484829	-1.76779400
9.35509831	-1.77267700
9.35534833	-1.75314400
9.35559834	-1.77267700
9.35584836	-1.77267700
9.35609837	-1.78244400
9.35634839	-1.75802700
9.35659841	-1.77267700
9.35684842	-1.77756100
9.35709844	-1.76291000
9.35734845	-1.76291000
9.35759847	-1.75802700
9.35784849	-1.77756100
9.35809850	-1.77267700
9.35834852	-1.77267700
9.35859853	-1.78732800
9.35884855	-1.77756100
9.35909857	-1.77267700
9.35934858	-1.76291000
9.35959860	-1.76779400
9.35984861	-1.75314400
9.36009863	-1.76291000
9.36034865	-1.78244400
9.36059866	-1.77756100
9.36084868	-1.75314400
9.36109869	-1.78732800
9.36134871	-1.77267700
9.36159872	-1.76779400
9.36184874	-1.76291000
9.36209876	-1.76779400
9.36234877	-1.75802700
9.36259879	-1.76779400
9.36284880	-1.76779400
9.36309882	-1.74826000
9.36334884	-1.77756100
9.36359885	-1.78244400
9.36384887	-1.75802700
9.36409888	-1.77267700
9.36434890	-1.75802700
9.36459892	-1.77756100
9.36484893	-1.76291000
9.36509895	-1.77756100
9.36534896	-1.78244400
9.36559898	-1.76291000
9.36584900	-1.78732800
9.36609901	-1.75802700
9.36634903	-1.76779400
9.36659904	-1.76291000
9.36684906	-1.76779400
9.36709908	-1.77267700
9.36734909	-1.77267700
9.36759911	-1.76291000
9.36784912	-1.77267700
9.36809914	-1.76779400
9.36834916	-1.75802700
9.36859917	-1.77267700
9.36884919	-1.76291000
9.36909920	-1.76779400
9.36934922	-1.76291000
9.36959924	-1.75314400
9.36984925	-1.76291000
9.37009927	-1.76779400
9.37034928	-1.77267700
9.37059930	-1.76291000
9.37084932	-1.77267700
9.37109933	-1.76291000
9.37134935	-1.77756100
9.37159936	-1.75314400
9.37184938	-1.76779400
9.37209940	-1.76779400
9.37234941	-1.76291000
9.37259943	-1.76291000
9.37284944	-1.76779400
9.37309946	-1.76291000
9.37334948	-1.76291000
9.37359949	-1.77756100
9.37384951	-1.76779400
9.37409952	-1.77267700
9.37434954	-1.76779400
9.37459956	-1.76779400
9.37484957	-1.76779400
9.37509959	-1.75314400
9.37534960	-1.76291000
9.37559962	-1.75802700
9.37584964	-1.76779400
9.37609965	-1.78732800
9.37634967	-1.76779400
9.37659968	-1.76291000
9.37684970	-1.75802700
9.37709972	-1.77267700
9.37734973	-1.77267700
9.37759975	-1.78244400
9.37784976	-1.75314400
9.37809978	-1.76291000
9.37834980	-1.75314400
9.37859981	-1.77267700
9.37884983	-1.76779400
9.37909984	-1.75802700
9.37934986	-1.76779400
9.37959988	-1.75802700
9.37984989	-1.76291000
9.38009991	-1.74826000
9.38034992	-1.75802700
9.38059994	-1.77756100
9.38084996	-1.76779400
9.38109997	-1.76779400
9.38134999	-1.76291000
9.38160000	-1.78732800
9.38185002	-1.74826000
9.38210004	-1.76291000
9.38235005	-1.77756100
9.38260007	-1.75802700
9.38285008	-1.77756100
9.38310010	-1.75314400
9.38335012	-1.77267700
9.38360013	-1.77756100
9.38385015	-1.76779400
9.38410016	-1.77267700
9.38435018	-1.77756100
9.38460020	-1.77756100
9.38485021	-1.77267700
9.38510023	-1.77267700
9.38535024	-1.76779400
9.38560026	-1.76779400
9.38585028	-1.75802700
9.38610029	-1.76291000
9.38635031	-1.78244400
9.38660032	-1.76779400
9.38685034	-1.76779400
9.38710036	-1.77267700
9.38735037	-1.76779400
9.38760039	-1.75802700
9.38785040	-1.76779400
9.38810042	-1.77756100
9.38835044	-1.75802700
9.38860045	-1.76779400
9.38885047	-1.76779400
9.38910048	-1.77756100
9.38935050	-1.77267700
9.38960052	-1.76779400
9.38985053	-1.75802700
9.39010055	-1.75802700
9.39035056	-1.76779400
9.39060058	-1.78732800
9.39085060	-1.77756100
9.39110061	-1.75802700
9.39135063	-1.75314400
9.39160064	-1.78732800
9.39185066	-1.77756100
9.39210068	-1.76291000
9.39235069	-1.77756100
9.39260071	-1.76291000
9.39285072	-1.74337700
9.39310074	-1.77756100
9.39335076	-1.77267700
9.39360077	-1.77756100
9.39385079	-1.74826000
9.39410080	-1.77267700
9.39435082	-1.75802700
9.39460084	-1.76291000
9.39485085	-1.76291000
9.39510087	-1.76291000
9.39535088	-1.77267700
9.39560090	-1.78244400
9.39585092	-1.75314400
9.39610093	-1.77267700
9.39635095	-1.78244400
9.39660096	-1.77267700
9.39685098	-1.76779400
9.39710100	-1.76291000
9.39735101	-1.76291000
9.39760103	-1.78244400
9.39785104	-1.77756100
9.39810106	-1.77756100
9.39835108	-1.76291000
9.39860109	-1.77756100
9.39885111	-1.77756100
9.39910112	-1.76779400
9.39935114	-1.76291000
9.39960116	-1.74826000
9.39985117	-1.77756100
9.40010119	-1.76291000
9.40035120	-1.78244400
9.40060122	-1.77267700
9.40085124	-1.76291000
9.40110125	-1.76291000
9.40135127	-1.76291000
9.40160128	-1.76779400
9.40185130	-1.76291000
9.40210132	-1.77756100
9.40235133	-1.76291000
9.40260135	-1.77267700
9.40285136	-1.79221100
9.40310138	-1.74337700
9.40335140	-1.78244400
9.40360141	-1.78244400
9.40385143	-1.76291000
9.40410144	-1.76291000
9.40435146	-1.78244400
9.40460148	-1.76779400
9.40485149	-1.76291000
9.40510151	-1.75802700
9.40535152	-1.77267700
9.40560154	-1.75802700
9.40585156	-1.75802700
9.40610157	-1.76291000
9.40635159	-1.77756100
9.40660160	-1.76779400
9.40685162	-1.75314400
9.40710164	-1.77267700
9.40735165	-1.78244400
9.40760167	-1.77756100
9.40785168	-1.76291000
9.40810170	-1.76779400
9.40835172	-1.76779400
9.40860173	-1.77756100
9.40885175	-1.77756100
9.40910176	-1.75802700
9.40935178	-1.76291000
9.40960180	-1.77267700
9.40985181	-1.75802700
9.41010183	-1.76291000
9.41035184	-1.76291000
9.41060186	-1.77267700
9.41085187	-1.77267700
9.41110189	-1.76291000
9.41135191	-1.76779400
9.41160192	-1.78244400
9.41185194	-1.76779400
9.41210195	-1.76291000
9.41235197	-1.76779400
9.41260199	-1.75802700
9.41285200	-1.75802700
9.41310202	-1.74826000
9.41335203	-1.75802700
9.41360205	-1.77267700
9.41385207	-1.76779400
9.41410208	-1.78732800
9.41435210	-1.75802700
9.41460211	-1.76291000
9.41485213	-1.76291000
9.41510215	-1.75802700
9.41535216	-1.75802700
9.41560218	-1.75802700
9.41585219	-1.76779400
9.41610221	-1.77267700
9.41635223	-1.76291000
9.41660224	-1.76779400
9.41685226	-1.77267700
9.41710227	-1.76291000
9.41735229	-1.78244400
9.41760231	-1.75314400
9.41785232	-1.75802700
9.41810234	-1.77267700
9.41835235	-1.76291000
9.41860237	-1.74826000
9.41885239	-1.76779400
9.41910240	-1.75802700
9.41935242	-1.76779400
9.41960243	-1.77267700
9.41985245	-1.77756100
9.42010247	-1.78732800
9.42035248	-1.78732800
9.42060250	-1.76291000
9.42085251	-1.75802700
9.42110253	-1.77267700
9.42135255	-1.76291000
9.42160256	-1.77267700
9.42185258	-1.78732800
9.42210259	-1.77756100
9.42235261	-1.76779400
9.42260263	-1.76779400
9.42285264	-1.76779400
9.42310266	-1.78244400
9.42335267	-1.76779400
9.42360269	-1.77267700
9.42385271	-1.76779400
9.42410272	-1.75802700
9.42435274	-1.76779400
9.42460275	-1.76291000
9.42485277	-1.77267700
9.42510279	-1.76779400
9.42535280	-1.75802700
9.42560282	-1.77267700
9.42585283	-1.75802700
9.42610285	-1.77267700
9.42635287	-1.76779400
9.42660288	-1.78244400
9.42685290	-1.77267700
9.42710291	-1.75314400
9.42735293	-1.77756100
9.42760295	-1.77267700
9.42785296	-1.75802700
9.42810298	-1.77267700
9.42835299	-1.76779400
9.42860301	-1.76291000
9.42885303	-1.76779400
9.42910304	-1.76779400
9.42935306	-1.75802700
9.42960307	-1.75802700
9.42985309	-1.76291000
9.43010311	-1.77756100
9.43035312	-1.77267700
9.43060314	-1.76779400
9.43085315	-1.77756100
9.43110317	-1.76779400
9.43135319	-1.78244400
9.43160320	-1.75802700
9.43185322	-1.77756100
9.43210323	-1.76291000
9.43235325	-1.77756100
9.43260327	-1.77756100
9.43285328	-1.76779400
9.43310330	-1.77267700
9.43335331	-1.77267700
9.43360333	-1.76779400
9.43385335	-1.76779400
9.43410336	-1.77756100
9.43435338	-1.76291000
9.43460339	-1.75314400
9.43485341	-1.75802700
9.43510343	-1.76291000
9.43535344	-1.76779400
9.43560346	-1.76291000
9.43585347	-1.75802700
9.43610349	-1.77267700
9.43635351	-1.77756100
9.43660352	-1.77267700
9.43685354	-1.75802700
9.43710355	-1.76779400
9.43735357	-1.77756100
9.43760359	-1.76779400
9.43785360	-1.76779400
9.43810362	-1.77267700
9.43835363	-1.77267700
9.43860365	-1.77267700
9.43885367	-1.77267700
9.43910368	-1.75802700
9.43935370	-1.76779400
9.43960371	-1.77267700
9.43985373	-1.77756100
9.44010375	-1.76291000
9.44035376	-1.77756100
9.44060378	-1.76779400
9.44085379	-1.77756100
9.44110381	-1.76291000
9.44135383	-1.76779400
9.44160384	-1.76779400
9.44185386	-1.76291000
9.44210387	-1.78244400
9.44235389	-1.76779400
9.44260391	-1.78732800
9.44285392	-1.75802700
9.44310394	-1.76779400
9.44335395	-1.76779400
9.44360397	-1.76779400
9.44385399	-1.78732800
9.44410400	-1.77756100
9.44435402	-1.77267700
9.44460403	-1.77756100
9.44485405	-1.76779400
9.44510407	-1.76291000
9.44535408	-1.75314400
9.44560410	-1.76779400
9.44585411	-1.76291000
9.44610413	-1.76291000
9.44635415	-1.78244400
9.44660416	-1.75802700
9.44685418	-1.77267700
9.44710419	-1.75802700
9.44735421	-1.75802700
9.44760423	-1.79221100
9.44785424	-1.77756100
9.44810426	-1.75802700
9.44835427	-1.77267700
9.44860429	-1.75802700
9.44885431	-1.77267700
9.44910432	-1.76779400
9.44935434	-1.77267700
9.44960435	-1.77267700
9.44985437	-1.77267700
9.45010439	-1.76291000
9.45035440	-1.76779400
9.45060442	-1.77267700
9.45085443	-1.77267700
9.45110445	-1.77267700
9.45135447	-1.78244400
9.45160448	-1.77756100
9.45185450	-1.76291000
9.45210451	-1.76779400
9.45235453	-1.77267700
9.45260455	-1.76779400
9.45285456	-1.75802700
9.45310458	-1.75314400
9.45335459	-1.76779400
9.45360461	-1.75802700
9.45385463	-1.75314400
9.45410464	-1.77756100
9.45435466	-1.76291000
9.45460467	-1.76779400
9.45485469	-1.74337700
9.45510471	-1.76291000
9.45535472	-1.75802700
9.45560474	-1.77267700
9.45585475	-1.76779400
9.45610477	-1.76291000
9.45635479	-1.78244400
9.45660480	-1.74826000
9.45685482	-1.76291000
9.45710483	-1.76291000
9.45735485	-1.78244400
9.45760487	-1.76779400
9.45785488	-1.76291000
9.45810490	-1.76779400
9.45835491	-1.76291000
9.45860493	-1.77267700
9.45885495	-1.74826000
9.45910496	-1.76291000
9.45935498	-1.77267700
9.45960499	-1.77267700
9.45985501	-1.74826000
9.46010502	-1.76779400
9.46035504	-1.77756100
9.46060506	-1.75314400
9.46085507	-1.77756100
9.46110509	-1.77756100
9.46135510	-1.75314400
9.46160512	-1.76779400
9.46185514	-1.76779400
9.46210515	-1.76779400
9.46235517	-1.77267700
9.46260518	-1.77756100
9.46285520	-1.78732800
9.46310522	-1.76779400
9.46335523	-1.77756100
9.46360525	-1.77267700
9.46385526	-1.76291000
9.46410528	-1.76291000
9.46435530	-1.78244400
9.46460531	-1.75314400
9.46485533	-1.78244400
9.46510534	-1.77267700
9.46535536	-1.75802700
9.46560538	-1.77756100
9.46585539	-1.76779400
9.46610541	-1.75802700
9.46635542	-1.76779400
9.46660544	-1.77267700
9.46685546	-1.76779400
9.46710547	-1.76779400
9.46735549	-1.76291000
9.46760550	-1.76291000
9.46785552	-1.78244400
9.46810554	-1.77267700
9.46835555	-1.77756100
9.46860557	-1.77756100
9.46885558	-1.76779400
9.46910560	-1.77756100
9.46935562	-1.76291000
9.46960563	-1.77267700
9.46985565	-1.75314400
9.47010566	-1.75802700
9.47035568	-1.76779400
9.47060570	-1.77267700
9.47085571	-1.76291000
9.47110573	-1.76779400
9.47135574	-1.76779400
9.47160576	-1.75802700
9.47185578	-1.76291000
9.47210579	-1.77267700
9.47235581	-1.74826000
9.47260582	-1.75314400
9.47285584	-1.77267700
9.47310586	-1.76291000
9.47335587	-1.76291000
9.47360589	-1.76779400
9.47385590	-1.76291000
9.47410592	-1.77756100
9.47435594	-1.77756100
9.47460595	-1.76779400
9.47485597	-1.77267700
9.47510598	-1.76291000
9.47535600	-1.77267700
9.47560602	-1.77756100
9.47585603	-1.76291000
9.47610605	-1.77267700
9.47635606	-1.77756100
9.47660608	-1.76779400
9.47685610	-1.76779400
9.47710611	-1.74826000
9.47735613	-1.76291000
9.47760614	-1.76779400
9.47785616	-1.76779400
9.47810618	-1.76779400
9.47835619	-1.75802700
9.47860621	-1.75314400
9.47885622	-1.76291000
9.47910624	-1.77756100
9.47935626	-1.76291000
9.47960627	-1.76779400
9.47985629	-1.77267700
9.48010630	-1.76291000
9.48035632	-1.77756100
9.48060634	-1.75802700
9.48085635	-1.76779400
9.48110637	-1.76291000
9.48135638	-1.76779400
9.48160640	-1.76779400
9.48185642	-1.73849300
9.48210643	-1.75314400
9.48235645	-1.76291000
9.48260646	-1.77756100
9.48285648	-1.76779400
9.48310650	-1.75802700
9.48335651	-1.76779400
9.48360653	-1.76291000
9.48385654	-1.76779400
9.48410656	-1.76291000
9.48435658	-1.74826000
9.48460659	-1.76291000
9.48485661	-1.76779400
9.48510662	-1.76779400
9.48535664	-1.76291000
9.48560666	-1.77267700
9.48585667	-1.76291000
9.48610669	-1.75802700
9.48635670	-1.76779400
9.48660672	-1.77267700
9.48685674	-1.76291000
9.48710675	-1.77267700
9.48735677	-1.76291000
9.48760678	-1.78244400
9.48785680	-1.75314400
9.48810682	-1.77267700
9.48835683	-1.76291000
9.48860685	-1.77267700
9.48885686	-1.75314400
9.48910688	-1.76779400
9.48935690	-1.77756100
9.48960691	-1.76291000
9.48985693	-1.76291000
9.49010694	-1.78732800
9.49035696	-1.76779400
9.49060698	-1.75802700
9.49085699	-1.76291000
9.49110701	-1.77267700
9.49135702	-1.74337700
9.49160704	-1.74826000
9.49185706	-1.76779400
9.49210707	-1.77267700
9.49235709	-1.77267700
9.49260710	-1.75314400
9.49285712	-1.74826000
9.49310714	-1.75314400
9.49335715	-1.76291000
9.49360717	-1.76779400
9.49385718	-1.75314400
9.49410720	-1.77756100
9.49435722	-1.76779400
9.49460723	-1.74337700
9.49485725	-1.76291000
9.49510726	-1.76291000
9.49535728	-1.78732800
9.49560730	-1.77267700
9.49585731	-1.76779400
9.49610733	-1.75802700
9.49635734	-1.76291000
9.49660736	-1.76779400
9.49685738	-1.76291000
9.49710739	-1.76291000
9.49735741	-1.76291000
9.49760742	-1.74826000
9.49785744	-1.77267700
9.49810746	-1.78244400
9.49835747	-1.76779400
9.49860749	-1.75314400
9.49885750	-1.76291000
9.49910752	-1.76291000
9.49935754	-1.76779400
9.49960755	-1.77267700
9.49985757	-1.76779400
9.50010758	-1.75314400
9.50035760	-1.76291000
9.50060762	-1.76779400
9.50085763	-1.76291000
9.50110765	-1.76291000
9.50135766	-1.73849300
9.50160768	-1.75802700
9.50185770	-1.77267700
9.50210771	-1.75802700
9.50235773	-1.77756100
9.50260774	-1.76779400
9.50285776	-1.76779400
9.50310778	-1.75802700
9.50335779	-1.75802700
9.50360781	-1.73849300
9.50385782	-1.74337700
9.50410784	-1.77267700
9.50435786	-1.75314400
9.50460787	-1.77756100
9.50485789	-1.76779400
9.50510790	-1.75314400
9.50535792	-1.77756100
9.50560794	-1.77756100
9.50585795	-1.76291000
9.50610797	-1.75314400
9.50635798	-1.76779400
9.50660800	-1.76779400
9.50685802	-1.76291000
9.50710803	-1.75802700
9.50735805	-1.75802700
9.50760806	-1.76291000
9.50785808	-1.75802700
9.50810810	-1.76291000
9.50835811	-1.77267700
9.50860813	-1.77267700
9.50885814	-1.76291000
9.50910816	-1.74826000
9.50935817	-1.76291000
9.50960819	-1.75802700
9.50985821	-1.76291000
9.51010822	-1.75802700
9.51035824	-1.76779400
9.51060825	-1.74826000
9.51085827	-1.76291000
9.51110829	-1.75802700
9.51135830	-1.75802700
9.51160832	-1.77267700
9.51185833	-1.74826000
9.51210835	-1.77267700
9.51235837	-1.77267700
9.51260838	-1.75802700
9.51285840	-1.74826000
9.51310841	-1.75802700
9.51335843	-1.77756100
9.51360845	-1.78244400
9.51385846	-1.75314400
9.51410848	-1.74826000
9.51435849	-1.76291000
9.51460851	-1.76779400
9.51485853	-1.77756100
9.51510854	-1.74337700
9.51535856	-1.77756100
9.51560857	-1.76779400
9.51585859	-1.76779400
9.51610861	-1.75314400
9.51635862	-1.77267700
9.51660864	-1.75802700
9.51685865	-1.76291000
9.51710867	-1.77267700
9.51735869	-1.76779400
9.51760870	-1.78244400
9.51785872	-1.76779400
9.51810873	-1.78244400
9.51835875	-1.76291000
9.51860877	-1.77267700
9.51885878	-1.77267700
9.51910880	-1.74826000
9.51935881	-1.76291000
9.51960883	-1.78244400
9.51985885	-1.77756100
9.52010886	-1.75802700
9.52035888	-1.76291000
9.52060889	-1.76779400
9.52085891	-1.76779400
9.52110893	-1.76779400
9.52135894	-1.76779400
9.52160896	-1.78244400
9.52185897	-1.75802700
9.52210899	-1.76779400
9.52235901	-1.76291000
9.52260902	-1.77267700
9.52285904	-1.77756100
9.52310905	-1.77267700
9.52335907	-1.76291000
9.52360909	-1.77756100
9.52385910	-1.75314400
9.52410912	-1.76779400
9.52435913	-1.76779400
9.52460915	-1.75802700
9.52485917	-1.78244400
9.52510918	-1.75802700
9.52535920	-1.77267700
9.52560921	-1.75802700
9.52585923	-1.77267700
9.52610925	-1.75802700
9.52635926	-1.78244400
9.52660928	-1.75802700
9.52685929	-1.76779400
9.52710931	-1.74826000
9.52735933	-1.76291000
9.52760934	-1.76779400
9.52785936	-1.75802700
9.52810937	-1.76779400
9.52835939	-1.76291000
9.52860941	-1.77267700
9.52885942	-1.76779400
9.52910944	-1.76779400
9.52935945	-1.76779400
9.52960947	-1.76291000
9.52985949	-1.76291000
9.53010950	-1.76291000
9.53035952	-1.76291000
9.53060953	-1.75802700
9.53085955	-1.76779400
9.53110957	-1.76291000
9.53135958	-1.76779400
9.53160960	-1.76291000
9.53185961	-1.75314400
9.53210963	-1.77267700
9.53235965	-1.74826000
9.53260966	-1.76779400
9.53285968	-1.77756100
9.53310969	-1.75314400
9.53335971	-1.77267700
9.53360973	-1.76291000
9.53385974	-1.75314400
9.53410976	-1.76779400
9.53435977	-1.75314400
9.53460979	-1.75314400
9.53485981	-1.75802700
9.53510982	-1.76779400
9.53535984	-1.76779400
9.53560985	-1.77267700
9.53585987	-1.75802700
9.53610989	-1.74826000
9.53635990	-1.76291000
9.53660992	-1.74337700
9.53685993	-1.75314400
9.53710995	-1.77267700
9.53735997	-1.77756100
9.53760998	-1.77267700
9.53786000	-1.74826000
9.53811001	-1.77756100
9.53836003	-1.75314400
9.53861005	-1.76779400
9.53886006	-1.76779400
9.53911008	-1.76291000
9.53936009	-1.76779400
9.53961011	-1.75802700
9.53986013	-1.76779400
9.54011014	-1.77267700
9.54036016	-1.75314400
9.54061017	-1.74826000
9.54086019	-1.75314400
9.54111021	-1.76291000
9.54136022	-1.77267700
9.54161024	-1.77267700
9.54186025	-1.75802700
9.54211027	-1.76291000
9.54236029	-1.75802700
9.54261030	-1.76779400
9.54286032	-1.75802700
9.54311033	-1.74826000
9.54336035	-1.75802700
9.54361037	-1.77267700
9.54386038	-1.75314400
9.54411040	-1.77756100
9.54436041	-1.76291000
9.54461043	-1.77267700
9.54486045	-1.75802700
9.54511046	-1.75802700
9.54536048	-1.75802700
9.54561049	-1.76779400
9.54586051	-1.76291000
9.54611053	-1.77756100
9.54636054	-1.76291000
9.54661056	-1.76291000
9.54686057	-1.74337700
9.54711059	-1.76779400
9.54736061	-1.76779400
9.54761062	-1.76291000
9.54786064	-1.77756100
9.54811065	-1.74337700
9.54836067	-1.77756100
9.54861069	-1.76779400
9.54886070	-1.77756100
9.54911072	-1.76291000
9.54936073	-1.76291000
9.54961075	-1.76291000
9.54986077	-1.78244400
9.55011078	-1.76779400
9.55036080	-1.76779400
9.55061081	-1.74826000
9.55086083	-1.76291000
9.55111085	-1.77756100
9.55136086	-1.74337700
9.55161088	-1.74826000
9.55186089	-1.77267700
9.55211091	-1.76291000
9.55236093	-1.77267700
9.55261094	-1.76779400
9.55286096	-1.76779400
9.55311097	-1.76291000
9.55336099	-1.74826000
9.55361101	-1.78244400
9.55386102	-1.78244400
9.55411104	-1.75314400
9.55436105	-1.75802700
9.55461107	-1.76779400
9.55486109	-1.75314400
9.55511110	-1.76779400
9.55536112	-1.76291000
9.55561113	-1.76291000
9.55586115	-1.74826000
9.55611117	-1.77267700
9.55636118	-1.77267700
9.55661120	-1.75802700
9.55686121	-1.76291000
9.55711123	-1.75314400
9.55736125	-1.75802700
9.55761126	-1.76291000
9.55786128	-1.76291000
9.55811129	-1.78244400
9.55836131	-1.76779400
9.55861132	-1.75802700
9.55886134	-1.76779400
9.55911136	-1.75314400
9.55936137	-1.75802700
9.55961139	-1.75802700
9.55986140	-1.77267700
9.56011142	-1.75802700
9.56036144	-1.76779400
9.56061145	-1.74337700
9.56086147	-1.74826000
9.56111148	-1.76291000
9.56136150	-1.74826000
9.56161152	-1.76291000
9.56186153	-1.74337700
9.56211155	-1.75802700
9.56236156	-1.76291000
9.56261158	-1.77756100
9.56286160	-1.75802700
9.56311161	-1.74337700
9.56336163	-1.74826000
9.56361164	-1.78732800
9.56386166	-1.76291000
9.56411168	-1.75802700
9.56436169	-1.76291000
9.56461171	-1.75802700
9.56486172	-1.74826000
9.56511174	-1.75314400
9.56536176	-1.76291000
9.56561177	-1.76291000
9.56586179	-1.75314400
9.56611180	-1.76779400
9.56636182	-1.76779400
9.56661184	-1.76291000
9.56686185	-1.77267700
9.56711187	-1.75314400
9.56736188	-1.75802700
9.56761190	-1.75802700
9.56786192	-1.77267700
9.56811193	-1.75314400
9.56836195	-1.77267700
9.56861196	-1.75802700
9.56886198	-1.76291000
9.56911200	-1.76779400
9.56936201	-1.76779400
9.56961203	-1.76779400
9.56986204	-1.74826000
9.57011206	-1.76291000
9.57036208	-1.74826000
9.57061209	-1.76779400
9.57086211	-1.75314400
9.57111212	-1.75802700
9.57136214	-1.76779400
9.57161216	-1.75802700
9.57186217	-1.76291000
9.57211219	-1.75802700
9.57236220	-1.76779400
9.57261222	-1.76291000
9.57286224	-1.76779400
9.57311225	-1.75314400
9.57336227	-1.75314400
9.57361228	-1.75314400
9.57386230	-1.77267700
9.57411232	-1.75314400
9.57436233	-1.75314400
9.57461235	-1.75314400
9.57486236	-1.75314400
9.57511238	-1.76291000
9.57536240	-1.77756100
9.57561241	-1.76779400
9.57586243	-1.76291000
9.57611244	-1.76779400
9.57636246	-1.76779400
9.57661248	-1.74826000
9.57686249	-1.74826000
9.57711251	-1.76779400
9.57736252	-1.74337700
9.57761254	-1.75802700
9.57786256	-1.76291000
9.57811257	-1.76779400
9.57836259	-1.75314400
9.57861260	-1.77756100
9.57886262	-1.75802700
9.57911264	-1.76779400
9.57936265	-1.74826000
9.57961267	-1.76779400
9.57986268	-1.75314400
9.58011270	-1.74826000
9.58036272	-1.74826000
9.58061273	-1.76779400
9.58086275	-1.76779400
9.58111276	-1.75802700
9.58136278	-1.76779400
